PlotObservationID,TV2_releve_number,RS_CODE,Releve_area_m2,Longitude,Latitude,year,veg_type0,RS_CODE_PLOT,n_surveys
800009,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2007,TD_wet,CZ_0080_45,7
800109,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2009,TD_wet,CZ_0080_45,7
800209,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2013,TD_wet,CZ_0080_45,7
800309,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2014,TD_wet,CZ_0080_45,7
800409,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2015,TD_wet,CZ_0080_45,7
800509,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2017,TD_wet,CZ_0080_45,7
800609,NA,CZ_0080,1,15.89611111111111,49.54138888888889,2020,TD_wet,CZ_0080_45,7
800091,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2007,R,CZ_0080_46,7
800191,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2009,R,CZ_0080_46,7
800291,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2013,R,CZ_0080_46,7
800391,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2014,R,CZ_0080_46,7
800491,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2015,R,CZ_0080_46,7
800591,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2017,R,CZ_0080_46,7
800691,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2020,R,CZ_0080_46,7
800093,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2007,TD_wet,CZ_0080_47,7
800193,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2009,TD_wet,CZ_0080_47,7
800293,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2013,TD_wet,CZ_0080_47,7
800393,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2014,TD_wet,CZ_0080_47,7
800493,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2015,TD_wet,CZ_0080_47,7
800593,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2017,TD_wet,CZ_0080_47,7
800693,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2020,TD_wet,CZ_0080_47,7
800095,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2007,TD_wet,CZ_0080_48,7
800195,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2009,TD_wet,CZ_0080_48,7
800295,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2013,TD_wet,CZ_0080_48,7
800395,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2014,TD_wet,CZ_0080_48,7
800495,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2015,TD_wet,CZ_0080_48,7
800595,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2017,TD_wet,CZ_0080_48,7
800695,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2020,TD_wet,CZ_0080_48,7
800097,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2007,R,CZ_0080_49,7
800197,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2009,R,CZ_0080_49,7
800297,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2013,R,CZ_0080_49,7
800397,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2014,R,CZ_0080_49,7
800497,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2015,R,CZ_0080_49,7
800597,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2017,R,CZ_0080_49,7
800697,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2020,R,CZ_0080_49,7
800017,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2007,R,CZ_0080_5,7
800117,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2009,R,CZ_0080_5,7
800217,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2013,R,CZ_0080_5,7
800317,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2014,R,CZ_0080_5,7
800417,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2015,R,CZ_0080_5,7
800517,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2017,R,CZ_0080_5,7
800617,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2020,R,CZ_0080_5,7
800099,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2007,R,CZ_0080_50,7
800199,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2009,R,CZ_0080_50,7
800299,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2013,R,CZ_0080_50,7
800399,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2014,R,CZ_0080_50,7
800499,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2015,R,CZ_0080_50,7
800599,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2017,R,CZ_0080_50,7
800699,NA,CZ_0080,1,15.980555555555556,49.73166666666667,2020,R,CZ_0080_50,7
800019,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2007,R,CZ_0080_6,7
800119,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2009,R,CZ_0080_6,7
800219,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2013,R,CZ_0080_6,7
800319,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2014,R,CZ_0080_6,7
800419,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2015,R,CZ_0080_6,7
800519,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2017,R,CZ_0080_6,7
800619,NA,CZ_0080,1,15.99222222222222,49.75416666666667,2020,R,CZ_0080_6,7
800021,NA,CZ_0080,1,16.01722222222222,49.585,2007,TD_wet,CZ_0080_7,7
800121,NA,CZ_0080,1,16.01722222222222,49.585,2009,TD_wet,CZ_0080_7,7
800221,NA,CZ_0080,1,16.01722222222222,49.585,2013,TD_wet,CZ_0080_7,7
800321,NA,CZ_0080,1,16.01722222222222,49.585,2014,TD_wet,CZ_0080_7,7
800421,NA,CZ_0080,1,16.01722222222222,49.585,2015,TD_wet,CZ_0080_7,7
800521,NA,CZ_0080,1,16.01722222222222,49.585,2017,TD_wet,CZ_0080_7,7
800621,NA,CZ_0080,1,16.01722222222222,49.585,2020,TD_wet,CZ_0080_7,7
800023,NA,CZ_0080,1,16.01722222222222,49.585,2007,TD_wet,CZ_0080_8,7
800123,NA,CZ_0080,1,16.01722222222222,49.585,2009,TD_wet,CZ_0080_8,7
800223,NA,CZ_0080,1,16.01722222222222,49.585,2013,TD_wet,CZ_0080_8,7
800323,NA,CZ_0080,1,16.01722222222222,49.585,2014,TD_wet,CZ_0080_8,7
800423,NA,CZ_0080,1,16.01722222222222,49.585,2015,TD_wet,CZ_0080_8,7
800523,NA,CZ_0080,1,16.01722222222222,49.585,2017,TD_wet,CZ_0080_8,7
800623,NA,CZ_0080,1,16.01722222222222,49.585,2020,TD_wet,CZ_0080_8,7
800025,NA,CZ_0080,1,16.01722222222222,49.585,2007,TD_wet,CZ_0080_9,7
800125,NA,CZ_0080,1,16.01722222222222,49.585,2009,TD_wet,CZ_0080_9,7
800225,NA,CZ_0080,1,16.01722222222222,49.585,2013,TD_wet,CZ_0080_9,7
800325,NA,CZ_0080,1,16.01722222222222,49.585,2014,TD_wet,CZ_0080_9,7
800425,NA,CZ_0080,1,16.01722222222222,49.585,2015,TD_wet,CZ_0080_9,7
800525,NA,CZ_0080,1,16.01722222222222,49.585,2017,TD_wet,CZ_0080_9,7
800625,NA,CZ_0080,1,16.01722222222222,49.585,2020,TD_wet,CZ_0080_9,7
115576,NA,CZ_0082,16,17.29222222,48.95583333,2005,TFG,CZ_0082_1,2
801271,NA,CZ_0082,16,17.29211389,48.95597222,2023,TFG,CZ_0082_1,2
115553,NA,CZ_0082,16,16.8400427,48.7390375,2004,TD_wet,CZ_0082_10,2
801292,NA,CZ_0082,16,16.84,48.73925833,2023,TD_wet,CZ_0082_10,2
115554,NA,CZ_0082,12,16.8470921,48.738627,2004,TD_mesic,CZ_0082_11,2
801293,NA,CZ_0082,12,16.84691111,48.7386,2023,TD_mesic,CZ_0082_11,2
115650,NA,CZ_0082,16,17.211005,48.9031022,2006,TD_wet,CZ_0082_12,2
801294,NA,CZ_0082,16,17.21095833,48.9031,2023,TD_wet,CZ_0082_12,2
115653,NA,CZ_0082,16,17.2059574,48.9080206,2006,TD_mesic,CZ_0082_13,2
801295,NA,CZ_0082,16,17.20635833,48.90785556,2023,TD_mesic,CZ_0082_13,2
115652,NA,CZ_0082,16,17.2052195,48.9086509,2006,TH,CZ_0082_14,2
801296,NA,CZ_0082,16,17.20560556,48.90850833,2023,TH,CZ_0082_14,2
115658,NA,CZ_0082,16,17.2513483,48.9176227,2006,TFG,CZ_0082_15,2
801298,NA,CZ_0082,16,17.25194722,48.91812222,2023,TFG,CZ_0082_15,2
115585,NA,CZ_0082,16,17.2633815,48.9240933,2005,TFG,CZ_0082_16,2
801299,NA,CZ_0082,16,17.26060556,48.92280278,2023,TFG,CZ_0082_16,2
115586,NA,CZ_0082,16,17.2638321,48.9237263,2005,TFG,CZ_0082_17,2
801300,NA,CZ_0082,16,17.26381944,48.92367778,2023,TFG,CZ_0082_17,2
115575,NA,CZ_0082,16,17.27115,48.9265967,2004,TFG,CZ_0082_18,2
801301,NA,CZ_0082,16,17.27100556,48.92692778,2023,TFG,CZ_0082_18,2
115577,NA,CZ_0082,16,17.2914556,48.9536896,2005,TD_mesic,CZ_0082_19,2
801302,NA,CZ_0082,16,17.29059722,48.95378333,2023,TD_mesic,CZ_0082_19,2
115549,NA,CZ_0082,16,17.2909653,48.9361926,2003,TFG,CZ_0082_2,2
801283,NA,CZ_0082,16,17.29135278,48.93794167,2023,TFG,CZ_0082_2,2
115573,NA,CZ_0082,16,17.29027778,48.95888889,2004,X,CZ_0082_20,2
801303,NA,CZ_0082,16,17.29170556,48.95886667,2023,X,CZ_0082_20,2
115552,NA,CZ_0082,16,17.2870451,48.9648776,2003,TFG,CZ_0082_21,2
801304,NA,CZ_0082,16,17.28926111,48.96084722,2023,TFG,CZ_0082_21,2
115574,NA,CZ_0082,16,17.29111111,48.95833333,2004,TFG,CZ_0082_22,2
801273,NA,CZ_0082,16,17.29110278,48.95825833,2023,TFG,CZ_0082_22,2
115551,NA,CZ_0082,15,17.2904932,48.9603976,2003,TFG,CZ_0082_23,2
801305,NA,CZ_0082,16,17.28996389,48.95856944,2023,TFG,CZ_0082_23,2
115642,NA,CZ_0082,16,17.2479483,48.9713427,2006,TFG,CZ_0082_24,2
801306,NA,CZ_0082,16,17.24826667,48.97141389,2023,TFG,CZ_0082_24,2
115618,NA,CZ_0082,16,17.1892088,48.9624455,2005,TFG,CZ_0082_25,2
801307,NA,CZ_0082,15,17.18949167,48.96229167,2023,TFG,CZ_0082_25,2
115628,NA,CZ_0082,16,17.2022184,48.9126009,2005,TD_mesic,CZ_0082_26,2
801308,NA,CZ_0082,16,17.20306111,48.911675,2023,TD_mesic,CZ_0082_26,2
115670,NA,CZ_0082,16,17.15444444,48.96111111,2006,TD_mesic,CZ_0082_27,2
801276,NA,CZ_0082,16,17.15500833,48.96134167,2023,TD_mesic,CZ_0082_27,2
115627,NA,CZ_0082,16,17.196948,48.9229089,2005,TD_wet,CZ_0082_28,2
801277,NA,CZ_0082,16,17.19701944,48.92290833,2023,TD_wet,CZ_0082_28,2
115657,NA,CZ_0082,16,17.204169,48.895171,2006,TH,CZ_0082_29,2
801278,NA,CZ_0082,16,17.20425,48.8953,2023,TH,CZ_0082_29,2
115566,NA,CZ_0082,16,17.13833333,48.89388889,2004,TFG,CZ_0082_3,2
801285,NA,CZ_0082,16,17.138425,48.89388056,2023,TFG,CZ_0082_3,2
115560,NA,CZ_0082,15,17.2004268,48.896932,2004,TFG,CZ_0082_30,2
801279,NA,CZ_0082,16,17.19928333,48.89726667,2023,TFG,CZ_0082_30,2
115548,NA,CZ_0082,16,17.2924115,48.9392812,2003,TFG,CZ_0082_31,2
801282,NA,CZ_0082,16,17.29120833,48.93795,2023,TFG,CZ_0082_31,2
115567,NA,CZ_0082,16,17.13527778,48.89027778,2004,TH,CZ_0082_4,2
801286,NA,CZ_0082,16,17.138075,48.89504722,2023,TH,CZ_0082_4,2
115608,NA,CZ_0082,16,17.138685,48.8835203,2005,TFG,CZ_0082_5,2
801287,NA,CZ_0082,16,17.13707222,48.89319167,2023,TFG,CZ_0082_5,2
115616,NA,CZ_0082,16,17.139393,48.8872813,2005,TH,CZ_0082_6,2
801288,NA,CZ_0082,16,17.13564444,48.88983611,2023,TH,CZ_0082_6,2
115617,NA,CZ_0082,16,17.1344862,48.887008,2005,TH,CZ_0082_7,2
801289,NA,CZ_0082,16,17.13592222,48.89126944,2023,TH,CZ_0082_7,2
115556,NA,CZ_0082,16,17.1397569,48.8825924,2004,TFG,CZ_0082_8,2
801290,NA,CZ_0082,16,17.14212778,48.88679444,2023,TFG,CZ_0082_8,2
115564,NA,CZ_0082,16,16.855946,48.7383951,2004,TD_mesic,CZ_0082_9,2
801291,NA,CZ_0082,16,16.86144444,48.73804167,2023,TD_mesic,CZ_0082_9,2
801535,NA,CZ_0083,25,15.32,50.0221389,1993,M,CZ_0083_106,2
801496,NA,CZ_0083,25,15.32,50.0221389,2017,M,CZ_0083_106,2
801398,NA,CZ_0083,4,15.3421667,50.0345833,1991,M,CZ_0083_11,2
801312,NA,CZ_0083,25,15.3421667,50.0345833,2017,M,CZ_0083_11,2
801532,NA,CZ_0083,4,15.1630278,50.078,1993,M,CZ_0083_112,2
801464,NA,CZ_0083,10,15.1630278,50.078,2017,M,CZ_0083_112,2
801427,NA,CZ_0083,10,15.1743056,50.0856667,1992,M,CZ_0083_15,2
801332,NA,CZ_0083,25,15.1743056,50.0856667,2017,M,CZ_0083_15,2
801428,NA,CZ_0083,25,15.1837222,50.1053611,1992,M,CZ_0083_16,2
801333,NA,CZ_0083,25,15.1837222,50.1053611,2017,M,CZ_0083_16,2
801438,NA,CZ_0083,4,15.3286111,50.0300278,1993,M,CZ_0083_22,2
801313,NA,CZ_0083,25,15.3286111,50.0300278,2017,M,CZ_0083_22,2
801399,NA,CZ_0083,25,14.7466389,50.1691667,1992,M,CZ_0083_34,2
801349,NA,CZ_0083,10,14.7466389,50.1691667,2017,M,CZ_0083_34,2
801422,NA,CZ_0083,25,15.1666944,50.0724444,1992,M,CZ_0083_4,2
801322,NA,CZ_0083,20,15.1666944,50.0724444,2017,M,CZ_0083_4,2
801404,NA,CZ_0083,25,14.7721944,50.1799722,1992,M,CZ_0083_40,2
801355,NA,CZ_0083,10,14.7721944,50.1799722,2017,M,CZ_0083_40,2
801405,NA,CZ_0083,15,14.7788611,50.1800278,1992,R,CZ_0083_42,2
801357,NA,CZ_0083,25,14.7788611,50.1800278,2017,R,CZ_0083_42,2
801406,NA,CZ_0083,25,14.7786944,50.1795,1992,M,CZ_0083_43,2
801358,NA,CZ_0083,25,14.7786944,50.1795,2017,M,CZ_0083_43,2
801408,NA,CZ_0083,25,14.7968611,50.1753611,1992,M,CZ_0083_45,2
801359,NA,CZ_0083,25,14.7968611,50.1753611,2017,M,CZ_0083_45,2
801407,NA,CZ_0083,25,14.7935278,50.1795833,1992,M,CZ_0083_46,2
801360,NA,CZ_0083,25,14.7935278,50.1795833,2017,M,CZ_0083_46,2
801409,NA,CZ_0083,10,15.2301944,50.0263333,1992,M,CZ_0083_47,2
801361,NA,CZ_0083,25,15.2301944,50.0263333,2017,M,CZ_0083_47,2
801413,NA,CZ_0083,25,15.2309167,50.0274722,1992,M,CZ_0083_52,2
801366,NA,CZ_0083,25,15.2309167,50.0274722,2017,M,CZ_0083_52,2
801416,NA,CZ_0083,25,15.256,50.0201944,1992,M,CZ_0083_54,2
801368,NA,CZ_0083,25,15.256,50.0201944,2017,M,CZ_0083_54,2
801437,NA,CZ_0083,25,15.3275833,50.0346667,1993,M,CZ_0083_55,2
801316,NA,CZ_0083,10,15.3275833,50.0346667,2017,M,CZ_0083_55,2
801417,NA,CZ_0083,10,15.2575556,50.021,1992,M,CZ_0083_56,2
801369,NA,CZ_0083,10,15.2575556,50.021,2017,M,CZ_0083_56,2
801418,NA,CZ_0083,25,15.2564167,50.020694399999996,1992,M,CZ_0083_57,2
801370,NA,CZ_0083,25,15.2564167,50.020694399999996,2017,M,CZ_0083_57,2
801419,NA,CZ_0083,10,15.2668056,50.0235278,1992,M,CZ_0083_58,2
801371,NA,CZ_0083,10,15.2668056,50.0235278,2017,M,CZ_0083_58,2
801449,NA,CZ_0083,25,15.3200278,50.022,1993,M,CZ_0083_63,2
801376,NA,CZ_0083,25,15.3200278,50.022,2017,M,CZ_0083_63,2
801452,NA,CZ_0083,25,15.32925,50.0216111,1993,R,CZ_0083_67,2
801379,NA,CZ_0083,25,15.32925,50.0216111,2017,R,CZ_0083_67,2
801447,NA,CZ_0083,25,15.1634722,50.0780556,1993,M,CZ_0083_7,2
801325,NA,CZ_0083,25,15.1634722,50.0780556,2017,M,CZ_0083_7,2
801389,NA,CZ_0083,25,15.1722222,50.071,1991,M,CZ_0083_74,2
801319,NA,CZ_0083,25,15.1722222,50.071,2017,M,CZ_0083_74,2
801522,NA,CZ_0083,25,15.3421111,50.0345556,1992,M,CZ_0083_75,2
801459,NA,CZ_0083,10,15.3421111,50.0345556,2017,M,CZ_0083_75,2
801540,NA,CZ_0083,25,14.75225,50.174,1992,M,CZ_0083_89,2
801480,NA,CZ_0083,25,14.75225,50.174,2017,M,CZ_0083_89,2
801424,NA,CZ_0083,10,15.1719722,50.0815556,1992,M,CZ_0083_9,2
801327,NA,CZ_0083,40,15.1719722,50.0815556,2017,M,CZ_0083_9,2
801541,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2000,TH,CZ_0084_1,14
801553,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2001,TH,CZ_0084_1,14
801565,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2002,TH,CZ_0084_1,14
801577,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2003,TH,CZ_0084_1,14
801589,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2004,TH,CZ_0084_1,14
801601,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2005,TH,CZ_0084_1,14
801613,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2006,TH,CZ_0084_1,14
801624,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2008,TH,CZ_0084_1,14
801635,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2009,TH,CZ_0084_1,14
801646,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2010,TH,CZ_0084_1,14
801658,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2011,TH,CZ_0084_1,14
801671,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2020,TH,CZ_0084_1,14
801725,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2021,TH,CZ_0084_1,14
801779,NA,CZ_0084,2.25,14.296266666666666,48.82180277777778,2022,TH,CZ_0084_1,14
801550,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2000,TH,CZ_0084_10,14
801562,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2001,TH,CZ_0084_10,14
801574,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2002,TH,CZ_0084_10,14
801586,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2003,TH,CZ_0084_10,14
801598,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2004,TH,CZ_0084_10,14
801610,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2005,TH,CZ_0084_10,14
801621,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2006,TH,CZ_0084_10,14
801632,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2008,TH,CZ_0084_10,14
801643,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2009,TH,CZ_0084_10,14
801654,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2010,TH,CZ_0084_10,14
801666,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2011,TH,CZ_0084_10,14
801695,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2020,TH,CZ_0084_10,14
801749,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2021,TH,CZ_0084_10,14
801803,NA,CZ_0084,2.25,14.294919444444444,48.82156111111112,2022,TH,CZ_0084_10,14
801551,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2000,TH,CZ_0084_11,14
801563,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2001,TH,CZ_0084_11,14
801575,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2002,TH,CZ_0084_11,14
801587,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2003,TH,CZ_0084_11,14
801599,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2004,TH,CZ_0084_11,14
801611,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2005,TH,CZ_0084_11,14
801622,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2006,TH,CZ_0084_11,14
801633,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2008,TH,CZ_0084_11,14
801644,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2009,TH,CZ_0084_11,14
801655,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2010,TH,CZ_0084_11,14
801667,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2011,TH,CZ_0084_11,14
801698,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2020,TH,CZ_0084_11,14
801752,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2021,TH,CZ_0084_11,14
801806,NA,CZ_0084,2.25,14.294905555555555,48.82143333333334,2022,TH,CZ_0084_11,14
801552,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2000,TH,CZ_0084_12,14
801564,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2001,TH,CZ_0084_12,14
801576,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2002,TH,CZ_0084_12,14
801588,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2003,TH,CZ_0084_12,14
801600,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2004,TH,CZ_0084_12,14
801612,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2005,TH,CZ_0084_12,14
801623,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2006,TH,CZ_0084_12,14
801634,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2008,TH,CZ_0084_12,14
801645,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2009,TH,CZ_0084_12,14
801656,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2010,TH,CZ_0084_12,14
801668,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2011,TH,CZ_0084_12,14
801701,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2020,TH,CZ_0084_12,14
801755,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2021,TH,CZ_0084_12,14
801809,NA,CZ_0084,2.25,14.294702777777776,48.82143333333334,2022,TH,CZ_0084_12,14
801704,NA,CZ_0084,2.25,14.294441666666666,48.821672222222226,2020,TH,CZ_0084_13,3
801758,NA,CZ_0084,2.25,14.294441666666666,48.821672222222226,2021,TH,CZ_0084_13,3
801812,NA,CZ_0084,2.25,14.294441666666666,48.821672222222226,2022,TH,CZ_0084_13,3
801707,NA,CZ_0084,2.25,14.29438611111111,48.82171666666667,2020,TH,CZ_0084_14,3
801761,NA,CZ_0084,2.25,14.29438611111111,48.82171666666667,2021,TH,CZ_0084_14,3
801815,NA,CZ_0084,2.25,14.29438611111111,48.82171666666667,2022,TH,CZ_0084_14,3
801710,NA,CZ_0084,2.25,14.294383333333332,48.82175277777778,2020,TH,CZ_0084_15,3
801764,NA,CZ_0084,2.25,14.294383333333332,48.82175277777778,2021,TH,CZ_0084_15,3
801818,NA,CZ_0084,2.25,14.294383333333332,48.82175277777778,2022,TH,CZ_0084_15,3
801713,NA,CZ_0084,2.25,14.29461388888889,48.82146666666667,2020,TH,CZ_0084_16,3
801767,NA,CZ_0084,2.25,14.29461388888889,48.82146666666667,2021,TH,CZ_0084_16,3
801821,NA,CZ_0084,2.25,14.29461388888889,48.82146666666667,2022,TH,CZ_0084_16,3
801716,NA,CZ_0084,2.25,14.29481111111111,48.82135277777778,2020,TH,CZ_0084_17,3
801770,NA,CZ_0084,2.25,14.29481111111111,48.82135277777778,2021,TH,CZ_0084_17,3
801824,NA,CZ_0084,2.25,14.29481111111111,48.82135277777778,2022,TH,CZ_0084_17,3
801719,NA,CZ_0084,2.25,14.294827777777778,48.82134722222222,2020,TH,CZ_0084_18,3
801773,NA,CZ_0084,2.25,14.294827777777778,48.82134722222222,2021,TH,CZ_0084_18,3
801827,NA,CZ_0084,2.25,14.294827777777778,48.82134722222222,2022,TH,CZ_0084_18,3
801722,NA,CZ_0084,2.25,14.294655555555556,48.822247222222224,2020,TH,CZ_0084_19,3
801776,NA,CZ_0084,2.25,14.294655555555556,48.822247222222224,2021,TH,CZ_0084_19,3
801830,NA,CZ_0084,2.25,14.294655555555556,48.822247222222224,2022,TH,CZ_0084_19,3
801542,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2000,TH,CZ_0084_2,14
801554,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2001,TH,CZ_0084_2,14
801566,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2002,TH,CZ_0084_2,14
801578,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2003,TH,CZ_0084_2,14
801590,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2004,TH,CZ_0084_2,14
801602,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2005,TH,CZ_0084_2,14
801614,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2006,TH,CZ_0084_2,14
801625,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2008,TH,CZ_0084_2,14
801636,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2009,TH,CZ_0084_2,14
801647,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2010,TH,CZ_0084_2,14
801659,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2011,TH,CZ_0084_2,14
801674,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2020,TH,CZ_0084_2,14
801728,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2021,TH,CZ_0084_2,14
801782,NA,CZ_0084,2.25,14.296219444444445,48.82183333333334,2022,TH,CZ_0084_2,14
801543,NA,CZ_0084,2.25,14.29445,48.82163333333334,2000,TH,CZ_0084_3,14
801555,NA,CZ_0084,2.25,14.29445,48.82163333333334,2001,TH,CZ_0084_3,14
801567,NA,CZ_0084,2.25,14.29445,48.82163333333334,2002,TH,CZ_0084_3,14
801579,NA,CZ_0084,2.25,14.29445,48.82163333333334,2003,TH,CZ_0084_3,14
801591,NA,CZ_0084,2.25,14.29445,48.82163333333334,2004,TH,CZ_0084_3,14
801603,NA,CZ_0084,2.25,14.29445,48.82163333333334,2005,TH,CZ_0084_3,14
801615,NA,CZ_0084,2.25,14.29445,48.82163333333334,2006,TH,CZ_0084_3,14
801626,NA,CZ_0084,2.25,14.29445,48.82163333333334,2008,TH,CZ_0084_3,14
801637,NA,CZ_0084,2.25,14.29445,48.82163333333334,2009,TH,CZ_0084_3,14
801648,NA,CZ_0084,2.25,14.29445,48.82163333333334,2010,TH,CZ_0084_3,14
801660,NA,CZ_0084,2.25,14.29445,48.82163333333334,2011,TH,CZ_0084_3,14
801677,NA,CZ_0084,2.25,14.29445,48.82163333333334,2020,TH,CZ_0084_3,14
